k,layout,arm,seed,test,unit,property,pair,stage,rawP,adjP,bhFamily,bhM,direction,gatePassed,forensic,contributed,stat,nullRef,B
0.65,column-grouped,free,19,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.494000,0.494000,Stage3,1,similar,1,1,1,0.0229552,0.0484045,999
0.65,column-grouped,free,19,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.00100000,0.00100000,,,,1,1,1,7,1.2,999
0.65,column-grouped,paired,0,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.944000,0.944000,Stage1,3,similar,0,1,0,0.0140104,0.0152012,999
0.65,column-grouped,paired,0,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.316000,0.474000,Stage1,3,similar,1,1,1,0.00963004,0.0345207,999
0.65,column-grouped,paired,0,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00800000,0.0240000,Stage1,3,different,0,0,0,0.0458333,0.0277778,999
0.65,column-grouped,paired,0,CCC,P4,Residual SD,CondA vs CondB,2,0.0480000,0.144000,Stage2,3,similar,1,1,1,0.000698021,0.0194422,999
0.65,column-grouped,paired,0,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.972000,0.972000,Stage2,3,different,0,1,0,0.0278268,0.0268287,999
0.65,column-grouped,paired,0,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.784000,0.972000,Stage2,3,similar,0,1,0,0.105033,0.140502,999
0.65,column-grouped,paired,0,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.928000,0.928000,Stage3,1,different,0,1,0,0.0411001,0.0375938,999
0.65,column-grouped,paired,0,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.765000,0.765000,,,,1,1,1,6,1.2,999
0.65,column-grouped,paired,1,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.164000,0.246000,Stage1,3,different,0,0,0,0.0654601,0.0267657,999
0.65,column-grouped,paired,1,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.460000,0.460000,Stage1,3,similar,1,1,1,0.00969718,0.0236142,999
0.65,column-grouped,paired,1,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0700000,0.210000,Stage1,3,different,0,0,0,0.0416667,0.0291667,999
0.65,column-grouped,paired,1,CCC,P4,Residual SD,CondA vs CondB,2,0.0320000,0.0960000,Stage2,3,similar,1,1,1,0.000809064,0.0222948,999
0.65,column-grouped,paired,1,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.582000,0.582000,Stage2,3,similar,0,1,0,0.0148488,0.0261198,999
0.65,column-grouped,paired,1,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.498000,0.582000,Stage2,3,similar,1,1,1,0.0715680,0.150670,999
0.65,column-grouped,paired,1,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0420000,0.0420000,Stage3,1,similar,1,1,1,0.00138516,0.0472675,999
0.65,column-grouped,paired,1,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.875000,0.875000,,,,1,1,1,5,1.2,999
0.65,column-grouped,paired,2,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0940000,0.141000,Stage1,3,different,0,0,0,0.0653151,0.0198730,999
0.65,column-grouped,paired,2,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.622000,0.622000,Stage1,3,similar,0,1,0,0.0171079,0.0290207,999
0.65,column-grouped,paired,2,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0780000,0.141000,Stage1,3,different,0,0,0,0.0402778,0.0277778,999
0.65,column-grouped,paired,2,CCC,P4,Residual SD,CondA vs CondB,2,0.142000,0.180000,Stage2,3,similar,1,1,1,0.00270883,0.0191967,999
0.65,column-grouped,paired,2,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.176000,0.180000,Stage2,3,similar,1,1,1,0.00421250,0.0268967,999
0.65,column-grouped,paired,2,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.180000,0.180000,Stage2,3,different,0,1,0,0.345518,0.150921,999
0.65,column-grouped,paired,2,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.568000,0.568000,Stage3,1,similar,0,1,0,0.0225051,0.0404770,999
0.65,column-grouped,paired,2,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.990000,0.990000,,,,1,1,1,5,1.2,999
0.65,column-grouped,paired,3,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.530000,0.530000,Stage1,3,similar,0,1,0,0.00704165,0.0130258,999
0.65,column-grouped,paired,3,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.316000,0.474000,Stage1,3,similar,1,1,1,0.00646643,0.0210728,999
0.65,column-grouped,paired,3,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0486111,0.0263889,999
0.65,column-grouped,paired,3,CCC,P4,Residual SD,CondA vs CondB,2,0.540000,0.540000,Stage2,3,similar,0,1,0,0.0111557,0.0221234,999
0.65,column-grouped,paired,3,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.396000,0.540000,Stage2,3,different,1,1,1,0.0589360,0.0296503,999
0.65,column-grouped,paired,3,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.240000,0.540000,Stage2,3,similar,1,1,1,0.0362129,0.150517,999
0.65,column-grouped,paired,3,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.860000,0.860000,Stage3,1,similar,0,1,0,0.0272138,0.0325347,999
0.65,column-grouped,paired,3,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.465000,0.465000,,,,1,1,1,3,1.2,999
0.65,column-grouped,paired,4,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.522000,0.783000,Stage1,3,different,0,0,0,0.0467280,0.0288961,999
0.65,column-grouped,paired,4,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.832000,0.832000,Stage1,3,different,0,0,0,0.0267164,0.0227937,999
0.65,column-grouped,paired,4,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0486111,0.0277778,999
0.65,column-grouped,paired,4,CCC,P4,Residual SD,CondA vs CondB,2,0.678000,0.678000,Stage2,3,different,0,1,0,0.0273939,0.0192642,999
0.65,column-grouped,paired,4,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.640000,0.678000,Stage2,3,similar,0,1,0,0.0184305,0.0318840,999
0.65,column-grouped,paired,4,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.300000,0.678000,Stage2,3,similar,1,1,1,0.0422583,0.149141,999
0.65,column-grouped,paired,4,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.914000,0.914000,Stage3,1,similar,0,1,0,0.0332501,0.0368052,999
0.65,column-grouped,paired,4,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.991000,0.991000,,,,1,1,1,5,1.2,999
0.65,column-grouped,paired,5,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.426000,0.426000,Stage1,3,similar,1,1,1,0.00536274,0.0118659,999
0.65,column-grouped,paired,5,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.216000,0.324000,Stage1,3,similar,1,1,1,0.00485672,0.0298290,999
0.65,column-grouped,paired,5,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0280000,0.0840000,Stage1,3,different,0,0,0,0.0500000,0.0291667,999
0.65,column-grouped,paired,5,CCC,P4,Residual SD,CondA vs CondB,2,0.702000,0.702000,Stage2,3,similar,0,1,0,0.0115264,0.0177217,999
0.65,column-grouped,paired,5,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0720000,0.216000,Stage2,3,similar,1,1,1,0.00192784,0.0292092,999
0.65,column-grouped,paired,5,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.630000,0.702000,Stage2,3,different,0,1,0,0.265727,0.180458,999
0.65,column-grouped,paired,5,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.908000,0.908000,Stage3,1,different,0,1,0,0.0455878,0.0400192,999
0.65,column-grouped,paired,5,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.926000,0.926000,,,,1,1,1,4,1.2,999
0.65,column-grouped,paired,6,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.794000,0.794000,Stage1,3,similar,0,1,0,0.0175032,0.0213978,999
0.65,column-grouped,paired,6,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.518000,0.777000,Stage1,3,different,0,0,0,0.0466017,0.0273465,999
0.65,column-grouped,paired,6,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0541667,0.0277778,999
0.65,column-grouped,paired,6,CCC,P4,Residual SD,CondA vs CondB,2,0.560000,0.840000,Stage2,3,different,0,1,0,0.0265393,0.0166905,999
0.65,column-grouped,paired,6,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.376000,0.840000,Stage2,3,similar,1,1,1,0.00990822,0.0258351,999
0.65,column-grouped,paired,6,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.914000,0.914000,Stage2,3,different,0,1,0,0.109821,0.0965720,999
0.65,column-grouped,paired,6,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.522000,0.522000,Stage3,1,similar,1,1,1,0.0176429,0.0376182,999
0.65,column-grouped,paired,6,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.356000,0.356000,,,,1,1,1,4,1.2,999
0.65,column-grouped,paired,7,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.310000,0.310000,Stage1,3,different,0,0,0,0.0479096,0.0255033,999
0.65,column-grouped,paired,7,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.242000,0.310000,Stage1,3,similar,1,1,1,0.00763457,0.0341808,999
0.65,column-grouped,paired,7,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0340000,0.102000,Stage1,3,different,0,0,0,0.0444444,0.0291667,999
0.65,column-grouped,paired,7,CCC,P4,Residual SD,CondA vs CondB,2,0.808000,0.808000,Stage2,3,similar,0,1,0,0.0148362,0.0186881,999
0.65,column-grouped,paired,7,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.616000,0.808000,Stage2,3,similar,0,1,0,0.0145114,0.0250614,999
0.65,column-grouped,paired,7,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.600000,0.808000,Stage2,3,different,0,1,0,0.191836,0.130576,999
0.65,column-grouped,paired,7,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.512000,0.512000,Stage3,1,similar,1,1,1,0.0217343,0.0454159,999
0.65,column-grouped,paired,7,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.675000,0.675000,,,,1,1,1,3,1.2,999
0.65,column-grouped,paired,8,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.548000,0.804000,Stage1,3,similar,1,1,1,0.0129693,0.0261705,999
0.65,column-grouped,paired,8,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.804000,0.804000,Stage1,3,similar,0,1,0,0.0234946,0.0307164,999
0.65,column-grouped,paired,8,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0500000,0.0277778,999
0.65,column-grouped,paired,8,CCC,P4,Residual SD,CondA vs CondB,2,0.948000,0.948000,Stage2,3,similar,0,1,0,0.0176378,0.0186388,999
0.65,column-grouped,paired,8,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0980000,0.294000,Stage2,3,different,1,1,1,0.0761591,0.0249524,999
0.65,column-grouped,paired,8,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.448000,0.672000,Stage2,3,different,0,1,0,0.292996,0.165105,999
0.65,column-grouped,paired,8,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.654000,0.654000,Stage3,1,similar,0,1,0,0.0244044,0.0378765,999
0.65,column-grouped,paired,8,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.967000,0.967000,,,,1,1,1,4,1.2,999
0.65,column-grouped,paired,9,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.154000,0.231000,Stage1,3,different,0,0,0,0.0260409,0.0118190,999
0.65,column-grouped,paired,9,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.796000,0.796000,Stage1,3,similar,0,1,0,0.0180680,0.0234892,999
0.65,column-grouped,paired,9,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0140000,0.0420000,Stage1,3,different,0,0,0,0.0458333,0.0277778,999
0.65,column-grouped,paired,9,CCC,P4,Residual SD,CondA vs CondB,2,0.600000,0.860000,Stage2,3,similar,0,1,0,0.00936249,0.0152817,999
0.65,column-grouped,paired,9,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.860000,0.860000,Stage2,3,different,0,1,0,0.0353217,0.0303240,999
0.65,column-grouped,paired,9,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.570000,0.860000,Stage2,3,different,0,1,0,0.204866,0.129415,999
0.65,column-grouped,paired,9,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.380000,0.380000,Stage3,1,similar,1,1,1,0.0150980,0.0407738,999
0.65,column-grouped,paired,9,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.593000,0.593000,,,,1,1,1,6,1.2,999
0.65,column-grouped,paired,10,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.196000,0.459000,Stage1,3,similar,1,1,1,0.00344895,0.0198206,999
0.65,column-grouped,paired,10,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.732000,0.732000,Stage1,3,similar,0,1,0,0.0165081,0.0234930,999
0.65,column-grouped,paired,10,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.306000,0.459000,Stage1,3,different,0,0,0,0.0333333,0.0277778,999
0.65,column-grouped,paired,10,CCC,P4,Residual SD,CondA vs CondB,2,0.0260000,0.0780000,Stage2,3,different,0,1,0,0.0630301,0.0168244,999
0.65,column-grouped,paired,10,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.160000,0.240000,Stage2,3,different,1,1,1,0.0641928,0.0263857,999
0.65,column-grouped,paired,10,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.848000,0.848000,Stage2,3,different,0,1,0,0.114216,0.0957742,999
0.65,column-grouped,paired,10,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.516000,0.516000,Stage3,1,similar,1,1,1,0.0185950,0.0384429,999
0.65,column-grouped,paired,10,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,3,1.2,999
0.65,column-grouped,paired,11,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0672813,0.0154396,999
0.65,column-grouped,paired,11,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.172000,0.258000,Stage1,3,similar,1,1,1,0.00376505,0.0272811,999
0.65,column-grouped,paired,11,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.334000,0.334000,Stage1,3,different,0,0,0,0.0361111,0.0291667,999
0.65,column-grouped,paired,11,CCC,P4,Residual SD,CondA vs CondB,2,0.542000,0.680000,Stage2,3,different,0,1,0,0.0288562,0.0176790,999
0.65,column-grouped,paired,11,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.680000,0.680000,Stage2,3,different,0,1,0,0.0339837,0.0243017,999
0.65,column-grouped,paired,11,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.130000,0.390000,Stage2,3,different,0,1,0,0.317233,0.117029,999
0.65,column-grouped,paired,11,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0200000,0.0200000,Stage3,1,similar,1,1,1,0.00121357,0.0421200,999
0.65,column-grouped,paired,11,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.898000,0.898000,,,,1,1,1,3,1.2,999
0.65,column-grouped,paired,12,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.270000,0.344000,Stage1,3,different,0,0,0,0.0315511,0.0143011,999
0.65,column-grouped,paired,12,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.344000,0.344000,Stage1,3,different,0,0,0,0.0630344,0.0314332,999
0.65,column-grouped,paired,12,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0100000,0.0300000,Stage1,3,different,0,0,0,0.0541667,0.0277778,999
0.65,column-grouped,paired,12,CCC,P4,Residual SD,CondA vs CondB,2,0.434000,0.651000,Stage2,3,similar,1,1,1,0.00753361,0.0172169,999
0.65,column-grouped,paired,12,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.818000,0.818000,Stage2,3,different,0,1,0,0.0314343,0.0253393,999
0.65,column-grouped,paired,12,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.382000,0.651000,Stage2,3,different,0,1,0,0.244413,0.126897,999
0.65,column-grouped,paired,12,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.710000,0.710000,Stage3,1,different,0,1,0,0.0530155,0.0378630,999
0.65,column-grouped,paired,12,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.963000,0.963000,,,,1,1,1,6,1.2,999
0.65,column-grouped,paired,13,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0820000,0.123000,Stage1,3,similar,1,1,1,0.00115998,0.0162813,999
0.65,column-grouped,paired,13,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.490000,0.490000,Stage1,3,different,0,0,0,0.0489552,0.0310564,999
0.65,column-grouped,paired,13,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0120000,0.0360000,Stage1,3,different,0,0,0,0.0569444,0.0305556,999
0.65,column-grouped,paired,13,CCC,P4,Residual SD,CondA vs CondB,2,0.512000,0.768000,Stage2,3,different,0,1,0,0.0305940,0.0175490,999
0.65,column-grouped,paired,13,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.826000,0.826000,Stage2,3,different,0,1,0,0.0278062,0.0226852,999
0.65,column-grouped,paired,13,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.252000,0.756000,Stage2,3,different,0,1,0,0.240343,0.113617,999
0.65,column-grouped,paired,13,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.248000,0.248000,Stage3,1,similar,1,1,1,0.0119282,0.0543151,999
0.65,column-grouped,paired,13,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,4,1.2,999
0.65,column-grouped,paired,14,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.282000,0.423000,Stage1,3,different,0,0,0,0.0503381,0.0195583,999
0.65,column-grouped,paired,14,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.976000,0.976000,Stage1,3,different,0,0,0,0.0211261,0.0203065,999
0.65,column-grouped,paired,14,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0700000,0.210000,Stage1,3,different,0,0,0,0.0444444,0.0277778,999
0.65,column-grouped,paired,14,CCC,P4,Residual SD,CondA vs CondB,2,0.364000,0.398000,Stage2,3,similar,1,1,1,0.00693090,0.0204808,999
0.65,column-grouped,paired,14,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.248000,0.398000,Stage2,3,similar,1,1,1,0.00576560,0.0229260,999
0.65,column-grouped,paired,14,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.398000,0.398000,Stage2,3,different,0,1,0,0.232976,0.126315,999
0.65,column-grouped,paired,14,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.500000,0.500000,Stage3,1,different,0,1,0,0.0638724,0.0390183,999
0.65,column-grouped,paired,14,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.550000,0.550000,,,,1,1,1,5,1.2,999
0.65,column-grouped,paired,15,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.650000,0.650000,Stage1,3,similar,0,1,0,0.00631196,0.0104172,999
0.65,column-grouped,paired,15,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.138000,0.207000,Stage1,3,different,0,0,0,0.0626713,0.0241096,999
0.65,column-grouped,paired,15,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00800000,0.0240000,Stage1,3,different,0,0,0,0.0541667,0.0291667,999
0.65,column-grouped,paired,15,CCC,P4,Residual SD,CondA vs CondB,2,0.288000,0.864000,Stage2,3,different,0,1,0,0.0353004,0.0157872,999
0.65,column-grouped,paired,15,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.608000,0.912000,Stage2,3,similar,0,1,0,0.0151486,0.0275740,999
0.65,column-grouped,paired,15,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.968000,0.968000,Stage2,3,similar,0,1,0,0.117940,0.121280,999
0.65,column-grouped,paired,15,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.146000,0.146000,Stage3,1,similar,1,1,1,0.00537537,0.0382959,999
0.65,column-grouped,paired,15,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.940000,0.940000,,,,1,1,1,6,1.2,999
0.65,column-grouped,paired,16,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.450000,0.660000,Stage1,3,different,0,0,0,0.0260628,0.0133809,999
0.65,column-grouped,paired,16,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.660000,0.660000,Stage1,3,different,0,0,0,0.0340156,0.0227014,999
0.65,column-grouped,paired,16,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0597222,0.0305556,999
0.65,column-grouped,paired,16,CCC,P4,Residual SD,CondA vs CondB,2,0.176000,0.228000,Stage2,3,different,0,1,0,0.0416145,0.0175846,999
0.65,column-grouped,paired,16,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.228000,0.228000,Stage2,3,similar,1,1,1,0.00513074,0.0242898,999
0.65,column-grouped,paired,16,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.150000,0.228000,Stage2,3,similar,1,1,1,0.0142272,0.100243,999
0.65,column-grouped,paired,16,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.928000,0.928000,Stage3,1,different,0,1,0,0.0425502,0.0396919,999
0.65,column-grouped,paired,16,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.284000,0.284000,,,,1,1,1,5,1.2,999
0.65,column-grouped,paired,17,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.440000,0.440000,Stage1,3,similar,1,1,1,0.00623310,0.0149765,999
0.65,column-grouped,paired,17,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.290000,0.435000,Stage1,3,different,0,0,0,0.0572970,0.0243634,999
0.65,column-grouped,paired,17,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0200000,0.0600000,Stage1,3,different,0,0,0,0.0444444,0.0291667,999
0.65,column-grouped,paired,17,CCC,P4,Residual SD,CondA vs CondB,2,0.452000,0.812000,Stage2,3,similar,1,1,1,0.00642543,0.0151823,999
0.65,column-grouped,paired,17,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.708000,0.812000,Stage2,3,different,0,1,0,0.0376992,0.0274325,999
0.65,column-grouped,paired,17,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.812000,0.812000,Stage2,3,different,0,1,0,0.135762,0.109362,999
0.65,column-grouped,paired,17,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0500000,0.0500000,Stage3,1,different,0,1,0,0.0943533,0.0296684,999
0.65,column-grouped,paired,17,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.998000,0.998000,,,,1,1,1,3,1.2,999
0.65,column-grouped,paired,18,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.710000,0.710000,Stage1,3,different,0,0,0,0.0242553,0.0169178,999
0.65,column-grouped,paired,18,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.460000,0.690000,Stage1,3,similar,1,1,1,0.00915516,0.0198239,999
0.65,column-grouped,paired,18,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0220000,0.0660000,Stage1,3,different,0,0,0,0.0444444,0.0277778,999
0.65,column-grouped,paired,18,CCC,P4,Residual SD,CondA vs CondB,2,0.712000,0.758000,Stage2,3,similar,0,1,0,0.00998418,0.0156002,999
0.65,column-grouped,paired,18,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.148000,0.444000,Stage2,3,different,1,1,1,0.0580369,0.0216518,999
0.65,column-grouped,paired,18,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.758000,0.758000,Stage2,3,different,0,1,0,0.127372,0.0958053,999
0.65,column-grouped,paired,18,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.296000,0.296000,Stage3,1,different,0,1,0,0.0612133,0.0309624,999
0.65,column-grouped,paired,18,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.808000,0.808000,,,,1,1,1,5,1.2,999
0.65,column-grouped,paired,19,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.882000,0.882000,Stage1,3,similar,0,1,0,0.00920787,0.0103363,999
0.65,column-grouped,paired,19,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.384000,0.576000,Stage1,3,different,0,0,0,0.0663621,0.0360486,999
0.65,column-grouped,paired,19,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0240000,0.0720000,Stage1,3,different,0,0,0,0.0486111,0.0291667,999
0.65,column-grouped,paired,19,CCC,P4,Residual SD,CondA vs CondB,2,0.990000,0.990000,Stage2,3,similar,0,1,0,0.0176206,0.0178241,999
0.65,column-grouped,paired,19,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.886000,0.990000,Stage2,3,different,0,1,0,0.0283968,0.0254475,999
0.65,column-grouped,paired,19,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.164000,0.492000,Stage2,3,similar,1,1,1,0.0366052,0.225051,999
0.65,column-grouped,paired,19,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.756000,0.756000,Stage3,1,similar,0,1,0,0.0229552,0.0314826,999
0.65,column-grouped,paired,19,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.220000,0.220000,,,,1,1,1,7,1.2,999
0.65,row-grouped,free,0,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.234000,0.234000,Stage1,3,similar,1,1,1,0.0140104,0.0681908,999
